FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
334,1,38.925,-105.044,CO,SOUTH CATAMOUNT RESERVOIR,0,0.377,0,false,Null,0.23508642027986223,1,100,141.53476,718.7827729736297,4.45043980103704,723.2332127746668,141.53475999999998,
133,1,38.5471,-111.7219,UT,FISH LAKE (UT),0,10.447,0,true,Null,0.4921645558144146,1,100,92.1652,420.5540866070859,432.6158361584116,853.1699227654974,92.16519999999988,
317,1,33.575,-111.536,AZ,SAGUARO LAKE,0,2.267,0,true,Null,0.9617692030835672,0,100,17945.607,12.994110057061693,6532.28912383612,6545.283233893181,17945.607000000004,
455,1,28.0435748,-97.8646671,TX,Lake Corpus Christi,0,22.1606458286,0,true,Null,0.9591663046625438,1,100,5214,162.0707847954438,1000.4842057944462,1162.55499058989,5213.999999999996,
186,1,46.946,-98.703,ND,JAMESTOWN RESERVOIR,0,8.397,0,true,Null,1,1,100,634.8756,99.56737319468965,111.80770632728728,211.37507952197694,634.8755999999996,
191,1,40.9387,-102.6312,CO,JUMBO RESERVOIR,0,5.74,0,false,Null,0.9861541461658011,1,100,759.5846,243.96902491061908,96.18957572468219,340.15860063530124,759.5845999999997,
236,1,44.40112,-116.90012,ID,MANN CREEK RESERVOIR,0,1.087,0,false,Null,0.5806286679109118,1,100,147.5874,24.907868583836635,15.549574055409357,40.45744263924599,147.58740000000054,
267,1,39.174,-111.71,UT,NINE MILE RESERVOIR,0,0.503,0,false,Null,0.9474999999999998,1,100,126.8267,49.255233705185056,24.027964662409623,73.28319836759468,126.8267000000001,
248,1,37.0488611111,-119.640333333,CA,MILLERTON LAKE,0,17.799,0,true,Null,1.5652475842498523E-4,1,100,25376.9602,420.8707761792165,721.0521678532499,1141.9229440324664,25376.960199999998,
123,1,46.867,-102.827,ND,EDWARD ARTHUR PATTERSON LAKE,0,2.559,0,false,Null,0.9861541461658011,1,100,720.7782,35.12337850331502,20.78977600083492,55.91315450414994,720.7782000000005,
424,1,29.5261,-98.9118,TX,Diversion Lake,0,3.1674368534,0,true,Null,0.7071067811865476,1,100,628,23.424773718314253,3349.1651503851695,3372.5899241034836,628.0000000000001,
449,1,31.823538,-99.094827,TX,Lake Brownwood,0,0.2723132094,0,false,Null,1.2041594578792296E-4,1,100,2186,4.827078580768574,13.152498015669627,17.9795765964382,2186.0000000000005,
235,1,43.327,-114.399,ID,MAGIC RESERVOIR,0,14.222,0,true,Null,0.9460443964212251,1,100,238.5218,188.9977772629736,186.94855908912746,375.94633635210107,238.52180000000004,
158,1,39.6157,-107.6575,CO,HARVEY GAP RES,0,0.815,0,false,Null,0.8514693182963209,1,100,525.503333333,198.02422120117907,11.019848852836637,209.04407005401572,525.5033333329993,
284,1,40.7849,-106.8907,CO,PEARL LAKE,0,0.653,0,false,Null,0.24302777619029467,1,100,117.354366667,77.60454161459249,7.366750543630232,84.97129215822272,117.3543666669999,
462,1,32.442081,-97.794197,TX,Lake Granbury,0,9.9208368214,0,true,Null,0.31622776601683805,1,100,12627,327.4270093029593,2032.5488649569602,2359.9758742599197,12627.000000000013,
43,1,38.377,-115.108,NV,ADAMS-MCGILL RESERVOIR,0,2.739,0,true,Null,1,1,100,662.7134,612.8566874443251,102.5253134496151,715.3820008939401,662.7134000000003,
372,1,44.06053,-109.05048,WY,UPPER SUNSHINE RESERVOIR,0,3.996,0,false,Null,0.9601614447581198,1,100,140.7456,57.035094488814295,35.47766529478913,92.51275978360343,140.74560000000005,
23,1,44.13,-110.8177,WY,GRASSY LAKE,0,1.259,0,false,Null,2.7386127875258305E-4,1,100,323.4832,15.399784281356022,26.687538029966433,42.08732231132245,323.4832000000003,
379,1,43.585833,-118.20777,OR,WARM SPRINGS RESERVOIR,0,16.749,0,true,Null,0.9721111047611789,1,100,518.444333333,365.8144199288893,191.36832081433923,557.1827407432286,518.4443333329997,
2,1,40.570468,-110.495577,UT,MOON LAKE,0,3.108,0,false,Null,1.3964240043768943E-4,1,100,119.88535,66.78607309530611,87.16427044418919,153.9503435394953,119.88534999999997,
378,1,44.35497,-108.30967,WY,WARDELL RESERVOIR,0,0.382,0,false,Null,0.9567444799945279,1,100,83.3143,87.2666930085777,3.0952490071920344,90.36194201576974,83.31430000000015,
205,1,34.5777777778,-119.954166667,CA,LAKE CACHUMA,0,12.823,0,true,Null,0.9746794344808962,1,100,12438.8992,5790.226153108757,323.682957182526,6113.909110291283,12438.89920000001,
360,1,39.05,-107.876,CO,TRICKLE PARK RESERVOIR,0,0.461,0,false,Null,0.13693063937629169,1,100,229.8338,164.09299255490342,7.08357105841635,171.17656361331976,229.83380000000005,
275,1,38.205,-111.987,UT,OTTER CREEK RESERVOIR,0,10.78,0,true,Null,1,1,100,21.1227,399.49984006151453,494.52264897595256,894.022489037467,21.12269999999999,
508,1,31.4965,-100.5127,TX,O. C. Fisher Lake,0,37.2988159678,0,true,Null,0.14500000000000002,1,100,3357,1968.9216168912885,926.8776757807776,2895.7992926720663,3356.9999999999977,
518,1,31.0611,-94.1061,TX,Sam Rayburn Reservoir,0,3.53703633439,0,true,Null,1.0E-7,1,100,16030,683.4561398384301,293.6866641965116,977.1428040349417,16029.999999999985,
193,1,40.110185,-108.711222,CO,KENNEY RESERVOIR,0,1.356,0,false,Null,0.9962429422585636,1,100,63.9171333333,45.506085979960346,21.03577305789998,66.54185903786032,63.91713333330002,
331,1,42.742,-114.847,ID,SNAKE RIVER,0,280,0,true,Null,0.9591663046625438,1,100,162.6466,3981.294780404447,3809.7677121687034,7791.06249257315,162.64659999999986,
446,1,30.146342,-97.2772483,TX,Lake Bastrop,0,73.291062716,0,true,Null,0.14500000000000002,1,100,2629,1106.8458687942095,10605.261376988512,11712.107245782721,2629.0000000000045,
58,1,37.377,-113.64,UT,BAKER RESERVOIR,0,0.163,0,false,Null,0.8963464731899154,1,100,744.453,11.95662985332662,10.78121096433403,22.737840817660647,744.4529999999985,
40,1,40.6629,-115.7543,NV,SOUTH FORK RESERVOIR,0,15.795,0,true,Null,0.9555260331356755,1,100,1338.676,145.98603913340327,285.1448254009203,431.13086453432356,1338.6759999999977,
301,1,38.7862,-104.8063,CO,QUAIL LAKE,0,0.068,0,false,Null,1,1,100,4404.96985,645.5905997531459,0.810004508567745,646.4006042617136,4404.96985,
302,1,38.9796,-104.9599,CO,RAMPART RESERVOIR,0,1.53,0,false,Null,0.22465250944514278,1,100,4404.96985,1009.9116936322505,18.066581624650212,1027.9782752569008,4404.969849999999,
481,1,32.6467959,-98.2686583,TX,Lake Palo Pinto,0,7.863251323,0,true,Null,0.41231056256176596,1,100,1907,180.6008310929348,1028.5141502633842,1209.114981356319,1906.9999999999984,
48,1,42.656,-111.653,ID,ALEXANDER RESERVOIR,0,4.294,0,true,Null,0.9591663046625438,1,100,63.7723333333,77.28016670987384,133.60239952262853,210.88256623250237,63.77233333330003,
479,1,32.8007081,-94.6097052,TX,Lake O' the Pines,0,436.46251128,0,true,Null,1.0E-7,1,100,4054,17659.059362382613,24875.186778952124,42534.246141334734,4054.000000000002,
397,1,37.7502583,-112.7739826,UT,YANKEE MEADOW RESERVOIR,0,0.119,0,false,Null,0.7814857644256868,1,100,415.129533333,3.5921535133186833,8.050644240866479,11.642797754185162,415.1295333330002,
420,1,29.2845352,-98.3202182,TX,Calaveras Reservoir,0,5.9402643882,0,true,Null,0.24499999999999988,1,100,23210,46.9290863317936,1406.65227600781,1453.5813623396036,23209.99999999999,
93,1,39.207501,-105.272497,CO,CHEESMAN RESERVOIR,0,3.581,0,false,Null,0.9657937150344268,1,100,5276.88606667,1144.6569610982447,41.830121615442366,1186.487082713687,5276.886066669987,
534,1,33.2659,-94.2231,TX,Wright Patman Lake,0,4.02864913,0,true,Null,1.0E-7,1,100,7012,76.23614174825492,136.01796431429185,212.25410606254678,7012.000000000005,
147,1,39.875758,-106.3306697,CO,GREEN MOUNTAIN RESERVOIR,0,8.274,0,false,Null,0.8342138814476775,1,100,431.8841,727.0683862110176,96.1631553509751,823.2315415619927,431.88410000000033,
220,1,33.852,-112.259,AZ,LAKE PLEASANT,0,29.992,0,true,Null,0.895,0,100,17945.607,183.30106293116793,9066.873796527738,9250.174859458906,17945.60699999999,
433,1,35.0152,-100.9015,TX,Greenbelt Lake,0,4.911876325,0,true,Null,0.3980238686310156,1,100,78,67.69990461573364,145.07769399406658,212.77759860980024,78.00000000000003,
310,1,37.7245,-107.2882,CO,RIO GRANDE RESERVOIR,0,4.332,0,false,Null,2.8240042492885874E-4,1,100,4.97388,163.92338415225726,72.80658099438061,236.72996514663788,4.973880000000005,
256,1,37.398051,-105.38626,CO,MOUNTAIN HOME RESERVOIR,0,8.599,0,true,Null,0.9613168052208387,1,100,35.5725333333,947.396097098468,106.92915026771564,1054.3252473661837,35.57253333330001,
504,1,31.55535,-96.48552,TX,Moss Lake,0,2.9564740416,0,true,Null,1.3964240043768943E-4,1,100,1829,133.78321653989448,561.1826358643359,694.9658524042304,1829.0000000000007,
175,1,42.21,-122.377,OR,HOWARD PRAIRIE LAKE,0,7.973,0,true,Null,2.810693864511039E-4,1,100,1510.23685,1298.500373847612,128.42859266382254,1426.9289665114347,1510.2368500000007,
82,1,32.91162,-107.30596,NM,CABALLO RESERVOIR,0,12.915,0,true,Null,1,1,100,188.2581,86.81683932577577,339.882542982711,426.6993823084868,188.2581000000002,
423,1,28.4767,-98.3198,TX,Choke Canyon Reservoir,0,25.8041552924,0,true,Null,1.0E-7,1,100,595,184.34528877330783,3136.864467736852,3321.20975651016,594.9999999999993,
365,1,37.488,-102.378,CO,TURKS POND,0,0.206,0,false,Null,0.902968437986622,1,100,113.2336,3.9011124227079534,3.218137182143505,7.119249604851459,113.23359999999991,
530,1,30.2878,-97.6056,TX,Walter E. Long Lake,0,1.0090036038,0,true,Null,1.4832396974191324E-4,1,100,24123,12.8421278433687,638.0748828094795,650.9170106528481,24123,
165,1,45.481799,-123.211395,OR,HENRY HAGG LAKE,0,3.608,0,false,Null,1.5652475842498523E-4,1,100,15054.856,31.636227022357694,19.260752913289448,50.89697993564714,15054.856000000007,
319,1,37.04027,-121.096027,CA,SAN LUIS RESERVOIR,0,51.927,0,true,Null,0.8833002320841992,1,100,3226.506,6553.593823588476,4287.511392772449,10841.105216360924,3226.505999999997,
74,1,42.885,-111.629,ID,BLACKFOOT RESERVOIR,0,68.159,0,true,Null,1,1,100,660.275933333,1361.8675025255097,1014.7119389528191,2376.5794414783286,660.2759333330006,
313,1,40.775134,-111.392745,UT,ROCKPORT LAKE,0,4.252,0,true,Null,0.9848857801796104,1,100,338.349333333,198.6553563393044,264.3650815333975,463.0204378727019,338.34933333299995,
390,1,37.5142,-107.2229,CO,WILLIAMS CREEK RESERVOIR,0,1.348,0,false,Null,2.9410882339705487E-4,1,100,4.97388,54.014463996084096,22.7783386935193,76.79280268960339,4.973879999999998,
34,1,41.260178,-111.826341,UT,PINEVIEW RESERVOIR,0,10.098,0,true,Null,0.9591663046625438,1,100,10161.2495,289.56632569872244,395.8125177684076,685.3788434671301,10161.249500000009,
231,1,40.773,-109.767,UT,LONG PARK RESERVOIR,0,0.173,0,false,Null,2.770379035439013E-4,1,100,31.0234,4.119839034013695,5.310190589382439,9.430029623396134,31.02339999999997,
263,1,48.533,-107.522,MT,NELSON RESERVOIR,0,16.625,0,false,Null,0.9923759368303929,1,100,125.976,83.63083731952796,81.0053124004526,164.63614971998055,125.97600000000013,
5,1,42.118,-111.314,UT,BEAR LAKE,0,283.313,0,true,Null,0.9442889123568061,1,100,60.1644,5899.637459607627,5278.124316607405,11177.761776215031,60.16439999999996,
451,1,32.3529,-94.65,TX,Lake Cherokee,0,34.6783931806,0,true,Null,1.0E-7,1,100,9930,2117.96885542841,4852.744603515314,6970.713458943725,9930.000000000002,
137,1,35.1795,-98.4766,OK,FORT COBB RESERVOIR,0,15.81,0,true,Null,0.9924716620639603,1,100,848.0936,489.37861582718915,538.9471253645261,1028.3257411917152,848.0936000000003,
325,1,40.786833,-122.299305,CA,SHASTA LAKE,0,79.882,0,true,Null,0.4153311931459037,1,100,1749.95626667,1162.0977507055654,1994.3938479287801,3156.491598634346,1749.9562666700022,
95,1,41.396,-117.18,NV,CHIMNEY RESERVOIR,0,8.862,0,true,Null,1,1,100,461.5138,85.24275368619331,163.7936633727927,249.03641705898602,461.5138000000003,
206,1,40.059,-110.626,UT,LAKE CANYON LAKE,0,0.117,0,false,Null,0.8944285018714462,1,100,119.88535,2.2082579939867837,4.277176517219847,6.4854345112066305,119.88534999999997,
253,1,39.0907,-104.878,CO,MONUMENT LAKE,0,0.132,0,false,Null,1,1,100,155.237666667,131.56862258480373,1.5582897221281384,133.12691230693187,155.237666667,
19,1,47.951387,-118.975048,WA,FRANKLIN D ROOSEVELT LAKE,0,288.925,0,true,Null,0.5774845452477494,1,100,5050.3706,4095.963650320281,5993.600350412468,10089.56400073275,5050.370599999988,
532,1,32.8281,-96.7253,TX,White Rock Lake,0,107.371208583,0,true,Null,0.38078865529319544,1,100,28323,1860.077698939697,53856.923122108885,55717.00082104858,28322.99999999998,
382,1,40.715372,-105.0314696,CO,WELLINGTON RESERVOIR NO 4,0,0.412,0,false,Null,0.9923759368303929,1,100,405.617709091,197.9484308487602,4.702816861649732,202.65124771040993,405.6177090910001,
401,1,36.991,-120.937,CA,LOS BANOS CREEK RESERVOIR,0,1.94,0,true,Null,0.9961011643623352,1,100,3226.506,53.73877045358865,280.0069038767699,333.74567433035855,3226.505999999996,
294,1,44.112476,-120.781527,OR,PRINEVILLE RESERVOIR,0,9.236,0,false,Null,0.5671573855641836,1,100,311.3381,282.16480139094256,84.66307207106611,366.82787346200865,311.33810000000005,
11,1,42.937,-115.963,ID,C.J. STRIKE RESERVOIR,0,25.427,0,true,Null,0.8855167982596377,1,100,406.049366667,521.8011747794966,321.2216310797288,843.0228058592254,406.0493666670007,
288,1,40.3637,-105.2835,CO,PINEWOOD LAKE,0,0.369,0,false,Null,1.8027756377319925E-4,1,100,405.617709091,191.80715097982113,4.185665263945318,195.99281624376644,405.61770909100005,
280,1,40.7849,-105.5613,CO,PARVIN LAKE,0,0.272,0,false,Null,2.810693864511039E-4,1,100,405.617709091,462.8598851425959,3.030479039473499,465.8903641820694,405.6177090909999,
409,1,33.114548,-96.986618,TX,Lewisville Lake,0,79.7820642816,0,true,Null,1.0E-7,0,100,19818,1430.0085584241242,49920.50412481348,51350.512683237605,19817.999999999993,
252,1,40.1106,-105.7462,CO,MONARCH LAKE,0,0.57,0,false,Null,3.102418411497714E-4,1,100,44.6257777778,107.58380808304236,10.46035344774343,118.04416153078579,44.62577777780003,
39,1,40.2068,-105.8403,CO,SHADOW MOUNTAIN LAKE,0,5.447,0,false,Null,0.48546027128901076,1,100,44.6257777778,831.0546124431579,80.60349775481475,911.6581101979726,44.62577777780006,
374,1,37.3953,-107.5614,CO,VALLECITO RESERVOIR,0,10.852,0,true,Null,0.47771963535111267,1,100,257.6173,568.584157544198,211.67493837854954,780.2590959227475,257.61730000000017,
503,1,29.5375,-98.9335,TX,Medina Lake,0,83.4006855564,0,true,Null,3.1622776601683794E-4,1,100,3106,1243.2510089383352,9311.093484173582,10554.344493111917,3105.9999999999945,
357,1,38.6924,-119.5199,NV,TOPAZ LAKE,0,8.889,0,true,Null,0.4795831523312719,1,100,1424.7596,109.06224673348453,915.3431827575255,1024.40542949101,1424.7595999999999,
83,1,48.065,-115.925,MT,CABINET GORGE RESERVOIR,0,11.287,0,true,Null,0.864682600726995,1,100,173.4161,132.08097816220203,147.45717781375203,279.53815597595406,173.41610000000028,
281,1,37.1986,-107.8095,CO,PASTORIUS RESERVOIR,0,0.191,0,false,Null,0.46551047249229527,1,100,257.6173,15.699656699142981,4.436381140191314,20.136037839334293,257.61729999999983,
370,1,37.518329,-113.865878,UT,UPPER ENTERPRISE RESERVOIR,0,1.435,0,false,Null,0.9914433922317502,1,100,744.453,57.515887714666775,86.5743081817495,144.09019589641628,744.4530000000002,
447,1,33.0666576,-95.050621,TX,Lake Bob Sandlin,0,43.33175345,0,true,Null,1.0E-7,1,100,6909,2454.874875672648,2425.17605577505,4880.0509314476985,6909.000000000002,
315,1,39.3633,-106.816,CO,RUEDI RESERVOIR,0,4.172,0,false,Null,0.8952932480478114,1,100,1011.8624,264.520067511122,52.546187136418034,317.06625464754006,1011.8624000000007,
1,1,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,true,Null,0.9199999999999999,1,100,6563.4763,9612.01599223357,45348.55810705228,54960.57409928585,6563.476299999996,
353,1,38.82475,-106.580638,CO,TAYLOR PARK RESERVOIR,0,8.247,0,true,Null,0.4878785709579792,1,100,117.4147,570.1423881107171,107.28257623153434,677.4249643422514,117.41470000000001,
387,1,43.683624,-121.690965,OR,WICKIUP RESERVOIR,0,41.157,0,true,Null,2.8635642126552705E-4,1,100,2311.8768,3473.5460814252,402.1414181755601,3875.68749960076,2311.8768,
426,1,32.9406328,-94.7227879,TX,Ellison Creek Reservoir,0,28.7947443638,0,true,Null,4.4721359549995816E-5,1,100,929,992.5123476949688,2699.7959402894544,3692.3082879844233,928.9999999999991,
28,1,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,true,Null,1,1,100,2468.27286667,218.88655117463196,1386.1927871620635,1605.0793383366954,2468.2728666699995,
242,1,34.334,-95.914,OK,MCGEE CREEK LAKE,0,0.001,0,false,Null,2.966479394838265E-4,1,100,413.6212,0.018992631129655522,0.04584147825082907,0.06483410938048459,413.62119999999965,
316,1,40.469,-118.308,NV,RYE PATCH RESERVOIR,0,46.434,0,true,Null,1,1,100,204.8558,451.69091873186807,1397.5433097329399,1849.234228464808,204.8557999999998,
80,1,44.3664,-117.219,ID,BROWNLEE RESERVOIR,0,50.904,0,true,Null,0.9511946961584677,1,100,147.5874,1173.9591955121753,535.8622861675792,1709.8214816797545,147.58740000000026,
333,1,46.167,-116.737,ID,SOLDIERS MEADOW RESERVOIR,0,0.46,0,false,Null,0.9199999999999999,1,100,584.4852,91.25613543767682,3.8042310715503467,95.06036650922717,584.4852000000005,
345,1,40.0263,-107.1242,CO,STILLWATER RESERVOIR,0,0.522,0,false,Null,0.22360679774997907,1,100,117.354366667,118.16001905420748,6.331819212722772,124.49183826693026,117.35436666699995,
501,1,31.3566738,-96.8693824,TX,Marlin City Lake System,0,131.860377187,0,true,Null,1.4832396974191324E-4,1,100,297,4288.331359026162,18141.651246136145,22429.98260516231,297.0000000000002,
190,1,40.592,-111.43,UT,JORDANELLE RESERVOIR,0,0.268,0,false,Null,0.7674145880813055,1,100,151.135,10.040506007970402,26.634352177120558,36.67485818509096,151.13499999999996,
356,1,44.285,-106.922,WY,TIE HACK RESERVOIR,0,0.249,0,false,Null,2.8635642126552705E-4,1,100,84.6356,6.4039902960313935,2.00831032791854,8.412300623949934,84.63559999999994,
482,1,32.3076,-97.4333,TX,Lake Pat Cleburne,0,19.4213667632,0,true,Null,0.41231056256176596,1,100,5919,447.9126538485048,5735.96783121371,6183.8804850622155,5918.999999999999,
7,1,40.297417,-110.222844,UT,BIG SANDWASH RESERVOIR,0,1.502,0,false,Null,0.9653496775780266,1,100,119.88535,33.3659707474082,40.64457702332737,74.01054777073557,119.88535000000017,
290,1,37.350898,-106.550327,CO,PLATORO RESERVOIR,0,1.713,0,false,Null,2.8284271247462305E-5,1,100,76.2492666667,98.3784832920909,24.68154309161379,123.0600263837047,76.24926666669987,
339,1,40.08434,-102.2737,CO,STALKER LAKE,0,0.051,0,false,Null,0.9189935151566632,1,100,284.2424,1.7921161932204037,0.8924742747310114,2.684590467951415,284.2424,
226,1,37.406738,-107.662834,CO,LEMON RESERVOIR,0,2.574,0,false,Null,0.8325118017181498,1,100,257.6173,210.23670384862845,50.87547133887811,261.1121751875066,257.6173000000001,
202,1,39.44406,-119.04932,NV,LAHONTAN RESERVOIR,0,40.645,0,true,Null,0.8153484531168252,1,100,1556.7086,444.62837497613594,3382.3202300693765,3826.9486050455125,1556.7085999999993,
200,1,37.256709,-106.345628,CO,LA JARA RESERVOIR,0,2.916,0,false,Null,2.0818261214616363E-4,1,100,76.2492666667,139.3935538686595,40.6522821369501,180.0458360056096,76.24926666670005,
465,1,29.972367,-95.137995,TX,Lake Houston,0,53.3204965822,0,true,Null,1.0E-7,1,100,87556,2009.2711160493611,13330.550621238923,15339.821737288285,87556.00000000015,
89,1,40.3559,-106.8142,CO,CATAMOUNT LAKE,0,2.123,0,false,Null,0.8873978814489023,1,100,117.354366667,185.63762693521642,24.481541797052262,210.1191687322687,117.35436666699994,
37,1,37.798741,-107.090647,CO,SANTA MARIA RES,0,2.167,0,false,Null,2.8062430400804556E-4,1,100,11.4392,86.43059581859683,34.39017722410357,120.8207730427004,11.439200000000008,
425,1,31.8945875,-100.5159332,TX,E. V. Spence Reservoir,0,64.4114020354,0,true,Null,0.0800000000000003,1,100,178,1428.201444007758,2268.0694259022357,3696.270869909994,178.00000000000009,
307,1,39.6306,-107.7578,CO,RIFLE GAP RESERVOIR,0,0.975,0,false,Null,0.8874119674649423,1,100,525.503333333,227.2134764532823,13.343112295635116,240.55658874891742,525.5033333330006,
507,1,31.9543,-96.7551,TX,Navarro Mills Lake,0,0.1757146612,0,false,Null,1.0000000000000005E-4,1,100,1986,3.828017664317808,26.404039237028428,30.232056901346237,1985.9999999999998,
179,1,41.6256,-111.8663,UT,HYRUM RESERVOIR,0,1.748,0,false,Null,0.9460443964212251,1,100,742.29005,183.14464546099012,49.38702891250086,232.53167437349097,742.2900500000002,
197,1,39.664,-99.173,KS,KIRWIN RESERVOIR,0,4.205,0,true,Null,0.9375,1,100,163.5878,75.24118760192471,193.94081239563778,269.18199999756246,163.58779999999976,
251,1,37.9667,-108.3347,CO,MIRAMONTE RESERVOIR,0,1.687,0,false,Null,0.9768582292226441,1,100,73.6428666667,84.24280415033674,33.90992838453835,118.15273253487508,73.64286666670003,
139,1,48.5973,-109.9527,MT,FRESNO RESERVOIR,0,20.262,0,true,Null,0.8773228026217031,1,100,452.0294,89.38091473548624,109.9612069033418,199.34212163882805,452.0294000000003,
26,1,39.347513,-110.94731,UT,HUNTINGTON LAKE,0,0.744,0,false,Null,0.9974968671630002,1,100,126.8267,13.577520173224682,27.503654185642503,41.08117435886719,126.82669999999992,
14,1,39.58251,-111.2376,UT,CLEVELAND RESERVOIR,0,0.561,0,false,Null,0.987420882906575,1,100,72.4905,26.41725480179948,29.895152769415127,56.31240757121461,72.4905,
417,1,32.4325,-94.4811,TX,Brandy Branch Reservoir,0,1.455048513,0,true,Null,0.1755562587890276,1,100,3782,66.68889248869162,159.48694749007123,226.17583997876284,3782.0000000000005,
150,1,42.2899,-104.7649,WY,GUERNSEY RESERVOIR,0,7.843,0,true,Null,0.9974968671630002,1,100,65.76635,291.57451658548507,204.34627248637898,495.9207890718641,65.76634999999987,
167,1,36.667197,-106.705774,NM,HERON RESERVOIR,0,18.199,0,true,Null,0.9313315736084543,1,100,290.02535,794.8965954349379,280.27376429725325,1075.1703597321912,290.02534999999995,
476,1,33.0921168,-95.0537539,TX,Lake Monticello,0,0.1999958212,0,true,Null,0.203100960115899,1,100,1049,6.587948779080625,553.0587699071588,559.6467186862394,1049,
324,1,45.752,-102.204,SD,SHADEHILL RESERVOIR,0,15.383,0,true,Null,0.9801836562603969,1,100,89.052,316.0614699569368,173.34696712922747,489.4084370861642,89.05200000000004,
380,1,40.639,-105.172,CO,WATSON LAKE,0,0.155,0,false,Null,0.2942681600173556,1,100,405.617709091,58.66144004594497,1.756545664025893,60.417985709970864,405.61770909099965,
261,1,36.806983,-107.606471,CO-NM,NAVAJO RESERVOIR,0,63.291,0,true,Null,0.888688921951883,1,100,300.65005,1495.3224444352966,1079.0998975297098,2574.422341965006,300.65005,
127,1,33.155,-107.19071,NM,ELEPHANT BUTTE RESERVOIR,0,31.14,0,true,Null,0.9708243919473799,1,100,188.2581,221.8539738186264,659.1794857400425,881.0334595586689,188.25810000000004,
27,1,39.451014,-105.860042,CO,JEFFERSON LAKE,0,0.362,0,false,Null,0.2941088233970548,1,100,99.007,57.90999131133855,4.225346901103232,62.13533821244178,99.00700000000016,
293,1,48.61,-116.831,ID,PRIEST LAKE,0,94.8,0,true,Null,2.819574435974337E-4,1,100,608.3591,791.3252566035729,966.2359017575766,1757.5611583611494,608.3590999999996,
194,1,40.613,-122.446,CA,KESWICK RESERVOIR,0,0.371,0,true,Null,0.3831611932333439,1,100,1749.95626667,13.282289066358082,439.4151850233899,452.69747408974797,1749.95626667,
122,1,40.956,-111.409,UT,ECHO RESERVOIR,0,5.481,0,true,Null,0.9848857801796104,1,100,338.349333333,304.44047355060724,253.22754409960015,557.6680176502074,338.3493333329999,
340,1,39.47221,-120.13276,CA,STAMPEDE RESERVOIR,0,13.476,0,true,Null,2.9240383034426893E-4,1,100,101.5772,942.9186181874261,1748.1891849423519,2691.107803129778,101.57719999999972,
367,1,39.077335,-106.305784,CO,TWIN LAKES,0,3.7,0,false,Null,0.2084541316453095,1,100,69.7212,461.5820876973639,45.3533197031116,506.93540740047547,69.72120000000004,
254,1,37.2146,-105.0474,CO,MONUMENT RESERVOIR,0,0.345,0,false,Null,0.9508943158942533,1,100,4404.96985,118.05033426196617,4.26269526810002,122.31302953006619,4404.969849999997,
9,1,42.8364,-109.6778,WY,BOULDER LAKE,0,6.937,0,false,Null,2.774887385102322E-4,1,100,74.3367,105.34687557354718,89.11596111973044,194.4628366932776,74.33669999999992,
268,1,40.714534,-106.460408,CO,NORTH DELANEY BUTTE LAKE,0,0.658,0,false,Null,0.8470182996842512,1,100,8.49252,43.243591677838545,7.322047918069871,50.565639595908415,8.49251999999999,
383,1,40.7911,-105.5728,CO,WEST LAKE,0,0.081,0,false,Null,0.33726843908080073,1,100,405.617709091,146.6432963066063,0.9020417590136752,147.54533806561997,405.6177090909996,
432,1,32.9938111,-97.1120225,TX,Grapevine Lake,0,8.8463550228,0,true,Null,3.1622776601683794E-4,1,100,52298,176.3614049532281,4908.065959115799,5084.427364069027,52297.99999999996,
492,1,32.2101557,-95.1452235,TX,Lake Tyler/Lake Tyler East,0,0.7946818982,0,false,Null,1.0E-7,1,100,9663,25.355600673028018,96.49988070896534,121.85548138199336,9662.99999999999,
359,1,39.9967,-107.231,CO,TRAPPERS LAKE,0,1.313,0,false,Null,0.34776069358108885,1,100,525.503333333,98.52875748322863,16.140325266653253,114.66908274988188,525.5033333329995,
71,1,45.0956,-108.2132,WY-MT,BIGHORN LAKE (Inflow),0,40.429,0,true,Null,1,1,100,160.010033333,591.1451631987161,295.97070101733397,887.1158642160501,160.0100333330001,
403,1,30.2505,-97.7082,TX,Lady Bird Lake (formerly Town Lake),0,172.213722614,0,true,Null,3.1622776601683794E-4,0,100,24123,2060.757016219769,81742.73307193775,83803.49008815752,24122.999999999964,
13,1,41.9260888889,-121.075636111,OR,CLEAR LAKE (OR),0,100.99,0,true,Null,1.4832396974191324E-4,1,100,3375.3966,1788.605364819174,1779.471612091409,3568.0769769105827,3375.396600000004,
52,1,43.30429,-103.40689,SD,ANGOSTURA RESERVOIR,0,19.235,0,true,Null,0.9578622030334009,1,100,217.5258,692.771737145413,246.22486837171283,938.9966055171258,217.52579999999978,
394,1,40.483871,-104.903249,CO,WINDSOR RESERVOIR,0,0.685,0,false,Null,0.8967942907936023,1,100,7408.21810909,218.16008473372602,7.88918305706644,226.04926779079247,7408.218109090006,
366,1,39.253565,-106.370007,CO,TURQUOISE LAKE,0,7.072,0,false,Null,1.6583123951777063E-4,1,100,69.7212,973.8779957420323,85.9880368127374,1059.8660325547698,69.7212,
